cond.s.m,echo.s.m,cond.p.m,echo.p.m
m,0.000111322,m,0.000111322
m,0.000143487,m,0.000143487
m,0.000171451,m,0.000171451
m,0.000138463,m,0.000138463
m,0.000140608,m,0.000140608
m,0.000137739,m,0.000137739
m,0.000118422,m,0.000118422
m,0.000250961,m,0.000250961
m,0.00012615,m,0.00012615
m,0.000137713,m,0.000137713
m,0.000141487,m,0.000141487
m,0.000140198,m,0.000140198
m,0.000108353,m,0.000108353
m,0.00018572,m,0.00018572
m,0.000101675,m,0.000101675
m,0.000146991,m,0.000146991
m,0.000112926,m,0.000112926
m,0.000198225,m,0.000198225
m,7.76909E-05,m,7.76909E-05
m,0.000192148,m,0.000192148
m,0.000215591,m,0.000215591
m,0.000194315,m,0.000194315
m,0.00017451,m,0.00017451
m,0.000150915,m,0.000150915
m,0.000150332,m,0.000150332
m,0.000120488,m,0.000120488
m,0.000116846,m,0.000116846
m,0.000221742,m,0.000221742
m,0.000182047,m,0.000182047
m,0.000121898,m,0.000121898
m,0.000168122,m,0.000168122
m,0.000183592,m,0.000183592
m,8.7844E-05,m,8.7844E-05
m,0.000164016,m,0.000164016
m,0.0001394,m,0.0001394
m,0.000163219,m,0.000163219
m,0.000196658,m,0.000196658
m,0.000230748,m,0.000230748
m,0.00017569,m,0.00017569
m,0.000150043,m,0.000150043
m,0.000185829,m,0.000185829
m,0.000137674,m,0.000137674
m,0.000168577,m,0.000168577
m,0.000148081,m,0.000148081
m,0.000162931,m,0.000162931
m,0.000126756,m,0.000126756
m,0.000145788,m,0.000145788
m,0.00018556,m,0.00018556
m,0.000143152,m,0.000143152
m,0.000117509,m,0.000117509
m,0.000144643,m,0.000144643
m,0.000120504,m,0.000120504
m,0.000103542,m,0.000103542
m,0.000105629,m,0.000105629
m,0.000158907,m,0.000158907
m,0.00022043,m,0.00022043
m,0.000187199,m,0.000187199
m,0.000142873,m,0.000142873
m,0.000159003,m,0.000159003
m,0.000186262,m,0.000186262
m,0.000118508,m,0.000118508
m,0.000152266,m,0.000152266
m,0.000122922,m,0.000122922
m,7.99087E-05,m,7.99087E-05
m,0.000208319,m,0.000208319
m,0.000156867,m,0.000156867
m,0.000159194,m,0.000159194
m,0.000188393,m,0.000188393
m,0.000165823,m,0.000165823
m,0.000127797,m,0.000127797
m,0.00013561,m,0.00013561
m,0.000174301,m,0.000174301
m,0.000182549,m,0.000182549
m,0.00014985,m,0.00014985
m,0.000133573,m,0.000133573
m,0.00015484,m,0.00015484
m,0.000132875,m,0.000132875
m,0.000134438,m,0.000134438
m,0.000163523,m,0.000163523
m,0.000230209,m,0.000230209
m,0.000101751,m,0.000101751
m,0.000239839,m,0.000239839
m,0.000146134,m,0.000146134
m,0.000125399,m,0.000125399
m,0.000206915,m,0.000206915
m,0.000144796,m,0.000144796
m,0.000197798,m,0.000197798
m,0.000125594,m,0.000125594
m,0.000147648,m,0.000147648
m,0.000231258,m,0.000231258
m,0.000137803,m,0.000137803
m,0.000179895,m,0.000179895
m,0.000175693,m,0.000175693
m,0.000173877,m,0.000173877
m,0.000125517,m,0.000125517
m,0.000218716,m,0.000218716
m,0.000119056,m,0.000119056
m,0.000138464,m,0.000138464
m,0.000175734,m,0.000175734
m,0.000181327,m,0.000181327
m,8.04166E-05,m,8.04166E-05
m,0.000118482,m,0.000118482
m,0.000216214,m,0.000216214
m,0.000113455,m,0.000113455
m,0.000114202,m,0.000114202
m,0.000222741,m,0.000222741
m,0.000106635,m,0.000106635
m,0.000170473,m,0.000170473
m,0.000128946,m,0.000128946
m,0.00013149,m,0.00013149
m,0.00020225,m,0.00020225
m,0.000183744,m,0.000183744
m,0.000112448,m,0.000112448
m,0.000151774,m,0.000151774
m,0.000119461,m,0.000119461
m,0.000163719,m,0.000163719
m,0.00020416,m,0.00020416
m,0.00012309,m,0.00012309
m,0.000207823,m,0.000207823
m,0.000138599,m,0.000138599
m,0.00011525,m,0.00011525
m,0.00017104,m,0.00017104
m,0.000149707,m,0.000149707
m,0.000151854,m,0.000151854
m,0.000147418,m,0.000147418
m,9.53848E-05,m,9.53848E-05
m,0.000128001,m,0.000128001
m,0.000149638,m,0.000149638
m,0.000196578,m,0.000196578
m,0.000122827,m,0.000122827
m,0.000171671,m,0.000171671
m,0.000207953,m,0.000207953
m,0.000129422,m,0.000129422
m,0.000147566,m,0.000147566
m,0.000193265,m,0.000193265
m,0.000156447,m,0.000156447
m,0.000113436,m,0.000113436
m,0.000141347,m,0.000141347
m,0.00017096,m,0.00017096
m,0.000104894,m,0.000104894
m,0.000142433,m,0.000142433
m,0.00017221,m,0.00017221
m,0.000135499,m,0.000135499
m,0.000107757,m,0.000107757
m,0.000221488,m,0.000221488
m,0.000196434,m,0.000196434
m,0.000172117,m,0.000172117
m,0.000131899,m,0.000131899
m,0.000122333,m,0.000122333
m,0.00014128,m,0.00014128
m,0.000171026,m,0.000171026
m,0.000144431,m,0.000144431
m,0.000123503,m,0.000123503
m,0.000139826,m,0.000139826
m,0.000187439,m,0.000187439
m,0.000183426,m,0.000183426
m,0.000175366,m,0.000175366
m,0.000118237,m,0.000118237
m,0.000124746,m,0.000124746
m,0.000118214,m,0.000118214
m,0.000194015,m,0.000194015
m,0.000170513,m,0.000170513
m,0.000179978,m,0.000179978
m,9.01446E-05,m,9.01446E-05
m,0.000125952,m,0.000125952
m,0.00010393,m,0.00010393
m,0.000182434,m,0.000182434
m,9.75437E-05,m,9.75437E-05
m,0.000107599,m,0.000107599
m,0.000160783,m,0.000160783
m,9.80426E-05,m,9.80426E-05
m,0.00016303,m,0.00016303
m,0.000142816,m,0.000142816
m,8.06916E-05,m,8.06916E-05
m,0.000111504,m,0.000111504
m,0.000167545,m,0.000167545
m,0.00015763,m,0.00015763
m,0.000208459,m,0.000208459
m,0.000115507,m,0.000115507
m,0.000147331,m,0.000147331
m,9.83198E-05,m,9.83198E-05
m,0.000167985,m,0.000167985
m,0.000121833,m,0.000121833
m,0.000195496,m,0.000195496
m,0.000162453,m,0.000162453
m,0.000100318,m,0.000100318
m,0.000212445,m,0.000212445
m,0.000152846,m,0.000152846
m,0.00017459,m,0.00017459
m,0.000126329,m,0.000126329
m,9.00374E-05,m,9.00374E-05
m,0.000128562,m,0.000128562
m,0.000150174,m,0.000150174
m,0.000101968,m,0.000101968
m,0.000183038,m,0.000183038
m,0.000133455,m,0.000133455
m,0.000151221,m,0.000151221
m,0.000163795,m,0.000163795
m,0.0001399,m,0.0001399
m,0.000167843,m,0.000167843
m,0.000119282,m,0.000119282
m,0.000145308,m,0.000145308
m,0.000109351,m,0.000109351
m,9.47669E-05,m,9.47669E-05
m,0.000148474,m,0.000148474
m,0.000101035,m,0.000101035
m,0.000165689,m,0.000165689
m,0.000158177,m,0.000158177
m,0.000182029,m,0.000182029
m,0.000147412,m,0.000147412
m,9.18411E-05,m,9.18411E-05
m,0.000115282,m,0.000115282
m,0.000142889,m,0.000142889
m,0.000132511,m,0.000132511
m,0.000132765,m,0.000132765
m,0.000146232,m,0.000146232
m,0.000163194,m,0.000163194
m,0.000159229,m,0.000159229
m,0.000177485,m,0.000177485
m,0.000127478,m,0.000127478
m,0.000156974,m,0.000156974
m,0.000156326,m,0.000156326
m,0.000131173,m,0.000131173
m,0.000164208,m,0.000164208
m,0.000103249,m,0.000103249
m,0.00017189,m,0.00017189
m,0.00010665,m,0.00010665
m,0.000172374,m,0.000172374
m,0.000222627,m,0.000222627
m,0.000141234,m,0.000141234
m,0.000161488,m,0.000161488
m,0.000147207,m,0.000147207
m,0.000131303,m,0.000131303
m,0.000149786,m,0.000149786
m,0.000198436,m,0.000198436
m,0.000188999,m,0.000188999
m,0.00013073,m,0.00013073
m,0.000117196,m,0.000117196
m,0.000138922,m,0.000138922
m,0.000147169,m,0.000147169
m,0.000200169,m,0.000200169
m,0.000186156,m,0.000186156
m,0.000204585,m,0.000204585
m,0.000117015,m,0.000117015
m,0.000164839,m,0.000164839
m,7.45893E-05,m,7.45893E-05
m,0.000112574,m,0.000112574
m,0.000169614,m,0.000169614
m,0.00010944,m,0.00010944
m,0.000177081,m,0.000177081
m,0.000102707,m,0.000102707
m,0.000150574,m,0.000150574
m,0.000173832,m,0.000173832
m,0.00016994,m,0.00016994
m,0.000226744,m,0.000226744
m,0.00011991,m,0.00011991
m,0.000139495,m,0.000139495
m,0.000145312,m,0.000145312
m,0.00016992,m,0.00016992
m,0.000114914,m,0.000114914
m,0.000118943,m,0.000118943
m,0.000119618,m,0.000119618
m,0.000170006,m,0.000170006
m,0.000122996,m,0.000122996
m,0.000154906,m,0.000154906
m,0.000150425,m,0.000150425
m,0.000160925,m,0.000160925
m,0.000215622,m,0.000215622
m,0.000107318,m,0.000107318
m,0.000156238,m,0.000156238
m,0.000108197,m,0.000108197
m,0.00014402,m,0.00014402
m,0.000138187,m,0.000138187
m,0.000126286,m,0.000126286
m,0.000126233,m,0.000126233
m,0.000172175,m,0.000172175
m,0.000112299,m,0.000112299
m,0.000142067,m,0.000142067
m,0.000231341,m,0.000231341
m,0.000154863,m,0.000154863
m,0.000159586,m,0.000159586
m,0.000199475,m,0.000199475
m,0.000201033,m,0.000201033
m,0.000216762,m,0.000216762
m,0.00013454,m,0.00013454
m,0.000158955,m,0.000158955
m,0.000223037,m,0.000223037
m,0.000162752,m,0.000162752
m,0.000139865,m,0.000139865
m,0.000159882,m,0.000159882
m,0.000104613,m,0.000104613
m,0.000129989,m,0.000129989
m,0.000122832,m,0.000122832
m,0.000219028,m,0.000219028
m,0.000116868,m,0.000116868
m,0.000173734,m,0.000173734
m,0.000219571,m,0.000219571
m,0.000116886,m,0.000116886
m,0.000155232,m,0.000155232
m,0.000142237,m,0.000142237
m,0.000136381,m,0.000136381
m,0.00011813,m,0.00011813
m,0.00014648,m,0.00014648
m,0.000215241,m,0.000215241
m,0.000146563,m,0.000146563
m,0.000256996,m,0.000256996
m,0.000164718,m,0.000164718
m,0.000118102,m,0.000118102
m,0.000174322,m,0.000174322
m,0.000153124,m,0.000153124
m,0.00011403,m,0.00011403
m,0.000150913,m,0.000150913
m,0.00019103,m,0.00019103
m,0.000132982,m,0.000132982
m,0.000167573,m,0.000167573
m,0.000160008,m,0.000160008
m,8.27516E-05,m,8.27516E-05
m,0.000213232,m,0.000213232
m,0.000146584,m,0.000146584
m,0.000134744,m,0.000134744
m,0.000206909,m,0.000206909
m,0.000160775,m,0.000160775
m,8.89967E-05,m,8.89967E-05
m,0.000162152,m,0.000162152
m,9.9934E-05,m,9.9934E-05
m,0.000149198,m,0.000149198
m,0.000119552,m,0.000119552
m,0.000105657,m,0.000105657
m,0.00010314,m,0.00010314
m,0.000147062,m,0.000147062
m,0.000184331,m,0.000184331
m,8.24405E-05,m,8.24405E-05
m,0.000131516,m,0.000131516
m,0.000146788,m,0.000146788
m,0.000118178,m,0.000118178
m,0.000185795,m,0.000185795
m,0.000187649,m,0.000187649
m,0.000156287,m,0.000156287
m,0.000183374,m,0.000183374
m,0.000243565,m,0.000243565
m,0.000192659,m,0.000192659
m,0.000211248,m,0.000211248
m,0.000112835,m,0.000112835
m,0.000226854,m,0.000226854
m,0.000116557,m,0.000116557
m,0.000140148,m,0.000140148
m,0.000119915,m,0.000119915
m,0.000149766,m,0.000149766
m,0.000159588,m,0.000159588
m,0.000105896,m,0.000105896
m,0.000144296,m,0.000144296
m,0.00016329,m,0.00016329
m,0.000148005,m,0.000148005
m,0.00017309,m,0.00017309
m,0.00013701,m,0.00013701
m,9.13169E-05,m,9.13169E-05
m,0.000163644,m,0.000163644
m,0.000179406,m,0.000179406
m,0.000117676,m,0.000117676
m,0.00021244,m,0.00021244
m,0.000118247,m,0.000118247
m,0.000168369,m,0.000168369
m,0.000167911,m,0.000167911
m,0.000147795,m,0.000147795
m,0.00013502,m,0.00013502
m,9.88349E-05,m,9.88349E-05
m,9.75029E-05,m,9.75029E-05
m,0.000135841,m,0.000135841
m,0.000152491,m,0.000152491
m,0.000183862,m,0.000183862
m,0.000160115,m,0.000160115
m,0.000176615,m,0.000176615
m,0.000188043,m,0.000188043
m,0.000168878,m,0.000168878
m,0.000152717,m,0.000152717
m,0.000141205,m,0.000141205
m,0.000135345,m,0.000135345
m,9.49265E-05,m,9.49265E-05
m,0.00020163,m,0.00020163
m,0.000129115,m,0.000129115
m,0.000167853,m,0.000167853
m,0.000185255,m,0.000185255
m,0.000128139,m,0.000128139
m,0.000176943,m,0.000176943
m,0.000108032,m,0.000108032
m,0.000167983,m,0.000167983
m,0.000124634,m,0.000124634
m,0.000151338,m,0.000151338
m,0.000148112,m,0.000148112
m,0.000108915,m,0.000108915
m,0.000102698,m,0.000102698
m,0.000129934,m,0.000129934
m,0.000291775,m,0.000291775
m,7.50972E-05,m,7.50972E-05
m,0.000229567,m,0.000229567
m,0.000147017,m,0.000147017
m,0.000120553,m,0.000120553
m,0.000155091,m,0.000155091
m,0.000103816,m,0.000103816
m,0.00018477,m,0.00018477
m,0.000226918,m,0.000226918
m,0.000220624,m,0.000220624
m,0.000170087,m,0.000170087
m,0.000130001,m,0.000130001
m,0.000166936,m,0.000166936
m,0.000115214,m,0.000115214
m,0.000128869,m,0.000128869
m,0.000106546,m,0.000106546
m,0.000140943,m,0.000140943
m,0.000210487,m,0.000210487
m,0.000116318,m,0.000116318
m,0.000163071,m,0.000163071
m,0.000163613,m,0.000163613
m,0.000165183,m,0.000165183
m,0.000129352,m,0.000129352
m,0.000148169,m,0.000148169
m,0.000110525,m,0.000110525
m,0.000170787,m,0.000170787
m,0.000116157,m,0.000116157
m,0.000186971,m,0.000186971
m,0.000248603,m,0.000248603
m,0.000167395,m,0.000167395
m,0.000124675,m,0.000124675
m,0.000196302,m,0.000196302
m,0.000110928,m,0.000110928
m,0.000153222,m,0.000153222
m,0.000129088,m,0.000129088
m,0.000233022,m,0.000233022
m,0.000114325,m,0.000114325
m,0.000151019,m,0.000151019
m,0.00016268,m,0.00016268
m,0.000162061,m,0.000162061
m,0.000176328,m,0.000176328
m,0.000145585,m,0.000145585
m,0.000137139,m,0.000137139
m,0.000100647,m,0.000100647
m,0.000229715,m,0.000229715
m,0.000176132,m,0.000176132
m,0.000238227,m,0.000238227
m,0.000162038,m,0.000162038
m,0.000156622,m,0.000156622
m,0.000151422,m,0.000151422
m,0.000142518,m,0.000142518
m,0.000128469,m,0.000128469
m,0.000139184,m,0.000139184
m,0.000102283,m,0.000102283
m,0.00020069,m,0.00020069
m,0.000231112,m,0.000231112
m,0.00013752,m,0.00013752
m,0.000137101,m,0.000137101
m,0.00015344,m,0.00015344
m,0.000136073,m,0.000136073
m,0.000104871,m,0.000104871
m,0.000161645,m,0.000161645
m,0.000183638,m,0.000183638
m,0.000178919,m,0.000178919
m,0.000147237,m,0.000147237
m,9.84867E-05,m,9.84867E-05
m,0.000125026,m,0.000125026
m,0.000179059,m,0.000179059
m,0.000137649,m,0.000137649
m,0.000149797,m,0.000149797
m,9.40115E-05,m,9.40115E-05
m,0.000211858,m,0.000211858
m,0.000146676,m,0.000146676
m,0.000190558,m,0.000190558
m,0.000112153,m,0.000112153
m,0.000148879,m,0.000148879
m,0.000116345,m,0.000116345
m,0.000169272,m,0.000169272
m,0.000130247,m,0.000130247
m,0.000218182,m,0.000218182
m,0.000113975,m,0.000113975
m,0.000152014,m,0.000152014
m,0.000108096,m,0.000108096
m,0.000142718,m,0.000142718
m,0.000122214,m,0.000122214
m,0.000130203,m,0.000130203
m,0.000199382,m,0.000199382
m,0.000135638,m,0.000135638
m,0.000114856,m,0.000114856
m,0.000232047,m,0.000232047
m,0.000143895,m,0.000143895
m,0.000130589,m,0.000130589
m,0.000113285,m,0.000113285
m,0.000168911,m,0.000168911
m,0.000204772,m,0.000204772
m,0.00016973,m,0.00016973
m,0.00016421,m,0.00016421
m,0.000234069,m,0.000234069
m,0.000173011,m,0.000173011
m,0.000102703,m,0.000102703
m,0.000164893,m,0.000164893
m,0.000141888,m,0.000141888
m,0.000191641,m,0.000191641
m,0.000170892,m,0.000170892
m,0.000128859,m,0.000128859
m,0.000129007,m,0.000129007
m,0.000127886,m,0.000127886
m,0.000134705,m,0.000134705
m,0.000223273,m,0.000223273
m,0.00015809,m,0.00015809
m,0.000117562,m,0.000117562
m,0.000171759,m,0.000171759
m,0.000175946,m,0.000175946
m,0.0001175,m,0.0001175
m,0.000159201,m,0.000159201
m,0.000138702,m,0.000138702
m,0.000149443,m,0.000149443
m,0.000209318,m,0.000209318
m,0.000156773,m,0.000156773
m,0.000146014,m,0.000146014
m,0.000122973,m,0.000122973
m,0.000201441,m,0.000201441
m,0.000175797,m,0.000175797
m,0.000158755,m,0.000158755
m,0.000109426,m,0.000109426
m,0.000157267,m,0.000157267
m,0.00011174,m,0.00011174
m,0.000182768,m,0.000182768
m,6.36892E-05,m,6.36892E-05
m,0.000123933,m,0.000123933
m,0.000177565,m,0.000177565
m,0.000179118,m,0.000179118
m,0.000175773,m,0.000175773
m,0.000127973,m,0.000127973
m,0.000145702,m,0.000145702
m,0.000135186,m,0.000135186
m,9.42323E-05,m,9.42323E-05
m,0.000203215,m,0.000203215
m,0.000132041,m,0.000132041
m,0.000204746,m,0.000204746
m,0.000151151,m,0.000151151
m,0.000138595,m,0.000138595
m,0.000126684,m,0.000126684
m,0.000141981,m,0.000141981
m,0.000208956,m,0.000208956
m,0.000159715,m,0.000159715
m,0.000102625,m,0.000102625
m,0.000121888,m,0.000121888
m,0.00012121,m,0.00012121
m,0.000173113,m,0.000173113
m,0.000131605,m,0.000131605
m,0.000126083,m,0.000126083
m,0.000122226,m,0.000122226
m,0.000174319,m,0.000174319
m,0.000169722,m,0.000169722
m,0.000204896,m,0.000204896
m,0.000242765,m,0.000242765
m,0.00012166,m,0.00012166
m,0.000112709,m,0.000112709
m,0.000189551,m,0.000189551
m,0.00023266,m,0.00023266
m,0.000153026,m,0.000153026
m,0.000148118,m,0.000148118
m,0.000135065,m,0.000135065
m,0.000184921,m,0.000184921
m,0.000212226,m,0.000212226
m,0.000172063,m,0.000172063
m,0.000148071,m,0.000148071
m,0.000148815,m,0.000148815
m,0.000182702,m,0.000182702
m,0.000197684,m,0.000197684
m,0.000128522,m,0.000128522
m,0.000138036,m,0.000138036
m,0.000157034,m,0.000157034
m,0.000158119,m,0.000158119
m,0.000195716,m,0.000195716
m,0.000169293,m,0.000169293
m,0.000166761,m,0.000166761
m,0.000105604,m,0.000105604
m,0.000178733,m,0.000178733
m,0.000154875,m,0.000154875
m,0.00013865,m,0.00013865
m,0.000208393,m,0.000208393
m,0.000104632,m,0.000104632
m,0.000204852,m,0.000204852
m,0.000189846,m,0.000189846
m,0.00013599,m,0.00013599
m,0.000132966,m,0.000132966
m,0.000205541,m,0.000205541
m,0.000167963,m,0.000167963
m,0.000175861,m,0.000175861
m,0.000218881,m,0.000218881
m,0.000134733,m,0.000134733
m,0.000126625,m,0.000126625
m,0.000167778,m,0.000167778
m,0.000232603,m,0.000232603
m,0.000165754,m,0.000165754
m,0.000155741,m,0.000155741
m,0.000143015,m,0.000143015
m,0.00014272,m,0.00014272
m,0.000105082,m,0.000105082
m,0.000139533,m,0.000139533
m,0.000185304,m,0.000185304
m,0.000143644,m,0.000143644
m,0.000177314,m,0.000177314
m,0.000177289,m,0.000177289
m,0.000130067,m,0.000130067
m,0.000118418,m,0.000118418
m,9.65265E-05,m,9.65265E-05
m,0.000144332,m,0.000144332
m,0.000166788,m,0.000166788
m,0.000122637,m,0.000122637
m,0.000201404,m,0.000201404
m,0.000147794,m,0.000147794
m,0.000184078,m,0.000184078
m,0.000134991,m,0.000134991
m,9.64597E-05,m,9.64597E-05
m,0.000164041,m,0.000164041
m,0.000110975,m,0.000110975
m,0.000211435,m,0.000211435
m,0.000117018,m,0.000117018
m,0.00016233,m,0.00016233
m,0.000185017,m,0.000185017
m,0.000161111,m,0.000161111
m,9.84586E-05,m,9.84586E-05
m,0.000136613,m,0.000136613
m,0.000125828,m,0.000125828
m,0.000136237,m,0.000136237
m,0.00011379,m,0.00011379
m,0.000180473,m,0.000180473
m,0.000188449,m,0.000188449
m,0.000130756,m,0.000130756
m,0.000105123,m,0.000105123
m,9.62854E-05,m,9.62854E-05
m,0.000155351,m,0.000155351
m,0.000124841,m,0.000124841
m,0.000128831,m,0.000128831
m,0.000115656,m,0.000115656
m,0.000166861,m,0.000166861
m,0.000114612,m,0.000114612
m,0.000164001,m,0.000164001
m,0.000203303,m,0.000203303
m,0.000230631,m,0.000230631
m,0.000128506,m,0.000128506
m,0.000227905,m,0.000227905
m,0.000160222,m,0.000160222
m,0.000192632,m,0.000192632
m,0.000129285,m,0.000129285
m,0.000172064,m,0.000172064
m,0.000114752,m,0.000114752
m,0.00018822,m,0.00018822
m,0.00018061,m,0.00018061
m,0.000102131,m,0.000102131
m,0.000176852,m,0.000176852
m,0.000168286,m,0.000168286
m,0.000156377,m,0.000156377
m,0.000201266,m,0.000201266
m,0.000118368,m,0.000118368
m,0.000147415,m,0.000147415
m,0.00013938,m,0.00013938
m,0.000139477,m,0.000139477
m,0.000134753,m,0.000134753
m,0.000167441,m,0.000167441
m,0.000106172,m,0.000106172
m,0.000122043,m,0.000122043
m,0.00019118,m,0.00019118
m,0.00017564,m,0.00017564
m,0.000172096,m,0.000172096
m,0.000104767,m,0.000104767
m,0.000131395,m,0.000131395
m,0.000118437,m,0.000118437
m,0.000105708,m,0.000105708
m,0.000181017,m,0.000181017
m,8.00669E-05,m,8.00669E-05
m,0.000115942,m,0.000115942
m,0.000160934,m,0.000160934
m,0.000174484,m,0.000174484
m,0.000216383,m,0.000216383
m,0.000104308,m,0.000104308
m,9.07009E-05,m,9.07009E-05
m,0.000147961,m,0.000147961
m,0.000183876,m,0.000183876
m,0.000230448,m,0.000230448
m,0.000181028,m,0.000181028
m,0.000135232,m,0.000135232
m,0.000154082,m,0.000154082
m,0.000152691,m,0.000152691
m,0.000200246,m,0.000200246
m,0.000196942,m,0.000196942
m,0.000104081,m,0.000104081
m,0.000164931,m,0.000164931
m,0.000147531,m,0.000147531
m,0.000186804,m,0.000186804
m,9.71175E-05,m,9.71175E-05
m,0.000149481,m,0.000149481
m,0.000159692,m,0.000159692
m,0.000136865,m,0.000136865
m,9.23278E-05,m,9.23278E-05
m,9.61548E-05,m,9.61548E-05
m,0.000115211,m,0.000115211
m,0.000160265,m,0.000160265
m,0.000219643,m,0.000219643
m,0.00015527,m,0.00015527
m,0.000203037,m,0.000203037
m,7.62663E-05,m,7.62663E-05
m,7.99097E-05,m,7.99097E-05
m,0.000192748,m,0.000192748
m,7.6655E-05,m,7.6655E-05
m,0.000211887,m,0.000211887
m,0.000167232,m,0.000167232
