unstudied,tone,rhythm,both
1.24E-06,0.000774797,6.26E-05,0.000821541
-1.89E-06,0.000816356,6.19E-05,0.000785941
7.93E-07,0.000857521,6.81E-05,0.000849094
-1.55E-06,0.00065864,6.94E-05,0.000928242
2.16E-07,0.00081684,6.15E-05,0.000792919
-1.95E-06,0.000686193,5.94E-05,0.000862112
-4.54E-07,0.000811591,6.41E-05,0.000916911
-3.89E-07,0.000883468,6.10E-05,0.000809696
-3.53E-06,0.000780763,6.70E-05,0.00084326
6.55E-07,0.000828239,6.89E-05,0.000813166
2.35E-06,0.00081726,5.05E-05,0.000939013
4.35E-07,0.000849365,5.64E-05,0.000841164
-1.45E-06,0.000690607,6.15E-05,0.000870134
9.97E-07,0.000794793,7.32E-05,0.000836173
-1.66E-06,0.000808264,7.47E-05,0.000817586
7.14E-07,0.000862541,7.03E-05,0.0010113
7.23E-07,0.000775386,8.35E-05,0.000748692
5.77E-07,0.000893369,6.55E-05,0.000819061
-1.61E-06,0.000794165,5.73E-05,0.000809446
-1.70E-06,0.000747878,7.15E-05,0.000884488
-1.30E-06,0.000754069,6.44E-05,0.00079022
-5.50E-07,0.000842513,6.52E-05,0.000761934
2.24E-06,0.000683331,5.66E-05,0.001009876
-1.07E-06,0.000811077,5.09E-05,0.000942023
-8.04E-07,0.000649653,6.25E-05,0.000872364
2.80E-07,0.00064601,6.01E-05,0.000795775
-4.94E-07,0.000887445,6.15E-05,0.000906647
-6.51E-07,0.000754525,7.51E-05,0.000932918
-1.83E-06,0.000819381,3.92E-05,0.000950179
-1.44E-06,0.000805522,8.44E-05,0.000849319
2.31E-06,0.000696858,6.49E-05,0.000870171
-1.70E-07,0.000974997,5.76E-05,0.000770968
-4.70E-07,0.000918125,6.92E-05,0.000820164
3.77E-07,0.000700999,7.06E-05,0.00076371
7.91E-07,0.000759781,7.03E-05,0.000875953
1.97E-06,0.000727385,5.78E-05,0.000847441
4.72E-07,0.000815135,6.68E-05,0.000881987
-3.09E-07,0.000734182,6.85E-05,0.000973458
-8.72E-07,0.000795258,7.29E-05,0.000997756
-1.66E-06,0.000733205,6.20E-05,0.000937814
1.24E-06,0.000882022,5.88E-05,0.000934175
-1.56E-06,0.000915671,5.72E-05,0.00080419
-4.43E-07,0.000789783,5.60E-05,0.000834632
-3.27E-06,0.00081622,5.71E-05,0.000939296
8.72E-07,0.000685482,7.76E-05,0.000835414
-1.78E-06,0.000841328,7.27E-05,0.000985943
1.55E-06,0.00069394,5.45E-05,0.000885244
-2.22E-06,0.000735321,5.81E-05,0.000918555
-8.20E-07,0.000774466,4.22E-05,0.000738151
3.53E-07,0.00073623,6.51E-05,0.000939305
-1.70E-06,0.000761829,4.83E-05,0.000892786
-4.88E-08,0.000690023,5.52E-05,0.000935978
5.70E-08,0.000678673,5.67E-05,0.000851362
1.65E-06,0.000826238,7.64E-05,0.000866226
1.11E-06,0.00089226,7.31E-05,0.000918231
1.75E-06,0.000849782,4.82E-05,0.000798137
2.16E-06,0.000925822,6.80E-05,0.000968948
-3.18E-07,0.000933801,5.77E-05,0.000833216
-1.57E-06,0.000734522,6.00E-05,0.000838393
-2.37E-06,0.000825074,4.74E-05,0.000799239
-3.65E-07,0.000675131,5.37E-05,0.000884115
1.51E-07,0.000967843,7.03E-05,0.000936631
-8.49E-07,0.000928908,5.34E-05,0.000895124
2.64E-06,0.000817346,7.22E-05,0.000896201
4.74E-07,0.000781982,6.76E-05,0.000777847
-1.77E-07,0.000809089,5.43E-05,0.000797165
1.33E-06,0.000816853,5.72E-05,0.000774778
-1.30E-06,0.000859081,6.85E-05,0.000815343
-2.26E-06,0.000745082,6.24E-05,0.000723099
1.80E-06,0.000720498,6.11E-05,0.000823492
-1.08E-07,0.00086015,5.63E-05,0.00095666
2.15E-06,0.000859195,6.88E-05,0.000914208
3.45E-06,0.000781061,6.81E-05,0.00086844
-5.10E-07,0.000812753,6.02E-05,0.000850058
-9.24E-07,0.000761694,7.37E-05,0.000929788
-1.09E-06,0.000883991,5.39E-05,0.000810451
-1.06E-06,0.000811484,4.76E-05,0.000902383
1.92E-06,0.000780229,6.11E-05,0.000816588
-9.04E-07,0.000806448,6.29E-05,0.000839578
-3.13E-06,0.000779705,8.18E-05,0.000969702
2.91E-06,0.000910567,6.59E-05,0.000769332
1.24E-06,0.000789454,7.38E-05,0.000902789
-2.04E-06,0.000838063,5.79E-05,0.000812785
2.95E-06,0.000781996,7.93E-05,0.000856736
-4.23E-07,0.000774517,6.54E-05,0.000907884
-1.14E-06,0.000837696,6.31E-05,0.00088035
8.18E-08,0.000862174,5.93E-05,0.000828526
-7.10E-07,0.000712831,6.81E-05,0.001003825
-2.88E-06,0.000903964,5.30E-05,0.001006102
7.55E-07,0.00076875,6.63E-05,0.000865993
3.82E-07,0.000807197,6.84E-05,0.000860947
4.77E-08,0.000723827,7.17E-05,0.000854291
-3.65E-06,0.000729794,7.01E-05,0.000907923
-2.20E-06,0.000935051,7.01E-05,0.000825205
8.44E-07,0.00071048,6.61E-05,0.000810186
-2.46E-07,0.000801386,6.17E-05,0.000918093
-3.54E-07,0.000892085,8.17E-05,0.000768113
7.97E-07,0.000826675,5.28E-05,0.000813755
-2.77E-06,0.000625028,6.32E-05,0.00088933
-6.67E-08,0.000784117,8.33E-05,0.000878557
1.63E-06,0.000789741,7.04E-05,0.000855937
3.45E-06,0.00084873,6.58E-05,0.000822482
-4.05E-07,0.000796228,6.61E-05,0.000854817
5.95E-07,0.00079514,6.36E-05,0.000893162
1.10E-06,0.000871488,6.35E-05,0.000862122
-1.20E-06,0.000805144,6.01E-05,0.000857363
1.21E-06,0.000726006,5.01E-05,0.000908851
-3.64E-08,0.000808416,6.11E-05,0.000887453
-1.66E-06,0.000892204,6.78E-05,0.000909151
-6.14E-07,0.000765104,5.44E-05,0.000903724
8.16E-07,0.000836789,7.67E-05,0.000890996
5.27E-07,0.000626661,5.05E-05,0.000917693
1.25E-06,0.000760729,7.74E-05,0.000862769
-3.47E-06,0.000816726,7.19E-05,0.000887526
-1.45E-06,0.000887922,5.64E-05,0.000827245
7.94E-08,0.000824215,6.56E-05,0.000867019
-2.47E-06,0.000709327,7.23E-05,0.000770314
1.81E-06,0.000881386,6.91E-05,0.00087363
-5.38E-07,0.000875466,6.35E-05,0.00084366
-1.49E-07,0.000758199,6.64E-05,0.000881504
2.74E-07,0.000740941,5.84E-05,0.000889292
-1.62E-06,0.000784648,5.19E-05,0.000832529
-2.95E-07,0.000740051,6.89E-05,0.000837381
-1.65E-06,0.000816487,5.26E-05,0.000883417
-7.97E-07,0.000895161,5.51E-05,0.000813331
-2.13E-07,0.000739633,5.72E-05,0.000821747
-3.69E-06,0.00075914,6.80E-05,0.000897814
1.13E-06,0.00086972,5.57E-05,0.000913795
3.54E-07,0.000787795,6.44E-05,0.000861825
4.54E-07,0.000670907,7.71E-05,0.000932452
-7.40E-08,0.000797851,7.82E-05,0.000776288
1.22E-06,0.000753207,7.07E-05,0.000852443
-7.04E-07,0.000988257,5.52E-05,0.000819275
-7.04E-07,0.000822056,5.14E-05,0.000916141
-1.76E-06,0.000834063,6.24E-05,0.000937728
-9.62E-07,0.000841555,5.18E-05,0.000779592
1.86E-06,0.00087298,5.86E-05,0.000894655
-4.87E-08,0.000676429,6.22E-05,0.000922331
-2.17E-06,0.001022006,6.70E-05,0.000915546
-1.22E-06,0.001067184,6.31E-05,0.000862681
6.75E-08,0.000894112,6.78E-05,0.000749832
-8.99E-07,0.000852494,5.86E-05,0.000842876
1.95E-06,0.00084373,6.33E-05,0.000920156
-6.69E-07,0.000861358,6.90E-05,0.000914141
5.38E-07,0.000817218,5.83E-05,0.000790121
9.09E-07,0.000888118,6.23E-05,0.00086821
-6.73E-07,0.000781008,6.75E-05,0.000928416
-2.91E-06,0.000800742,6.24E-05,0.000941216
-1.60E-08,0.000704479,5.12E-05,0.000938068
7.26E-07,0.000833608,4.53E-05,0.000880841
1.43E-06,0.000801353,5.44E-05,0.000974615
-8.48E-07,0.000831239,6.30E-05,0.000871048
-5.79E-07,0.000891926,5.43E-05,0.000834742
2.17E-07,0.000855964,5.18E-05,0.000907902
1.66E-06,0.000824736,6.62E-05,0.000944
1.03E-07,0.000905157,6.43E-05,0.000783747
-1.72E-07,0.000759265,6.64E-05,0.000812404
-9.29E-07,0.001042019,5.91E-05,0.000918162
-5.38E-07,0.000722443,6.88E-05,0.000901062
-9.98E-07,0.000884576,7.24E-05,0.000890103
-1.18E-06,0.000807455,8.11E-05,0.000912943
2.21E-06,0.000729546,4.65E-05,0.000832689
-2.11E-06,0.000886096,6.68E-05,0.000975343
2.41E-07,0.000716401,6.11E-05,0.000783453
3.95E-06,0.000841531,6.79E-05,0.000868518
3.20E-07,0.000764225,6.06E-05,0.000894017
-3.67E-07,0.000758649,6.33E-05,0.000833027
1.71E-06,0.000892004,5.32E-05,0.000835238
-7.25E-07,0.000840085,7.52E-05,0.000806541
1.10E-06,0.000778791,6.93E-05,0.000919259
-1.34E-06,0.000773878,7.01E-05,0.000817777
-6.83E-07,0.000776185,5.82E-05,0.00077545
1.83E-06,0.000854917,6.26E-05,0.000801449
1.94E-06,0.000949137,5.57E-05,0.00080337
3.05E-07,0.000879338,5.49E-05,0.001055072
3.62E-06,0.000835643,5.44E-05,0.000853373
2.44E-06,0.00076853,6.22E-05,0.000738497
-1.67E-07,0.000842737,6.07E-05,0.000906688
-7.46E-07,0.000870047,6.55E-05,0.00082205
-1.51E-06,0.000861764,6.95E-05,0.000884871
1.11E-06,0.000745674,6.27E-05,0.000729084
-9.62E-07,0.000865018,5.83E-05,0.000885317
7.07E-08,0.000790505,5.29E-05,0.000848464
1.82E-06,0.00082809,6.43E-05,0.000804751
-3.05E-06,0.000743221,6.17E-05,0.000915229
-4.88E-07,0.000852881,6.26E-05,0.000796195
1.52E-06,0.000844298,6.32E-05,0.00096629
-1.27E-06,0.000729295,4.67E-05,0.000821319
-1.83E-06,0.000875571,6.83E-05,0.000886305
1.09E-06,0.000713411,5.48E-05,0.000913432
1.47E-07,0.000778719,5.10E-05,0.000858208
-1.64E-06,0.000924948,6.08E-05,0.000896451
2.27E-07,0.000687198,5.92E-05,0.000792747
8.92E-07,0.000691928,7.02E-05,0.000718729
-2.30E-06,0.000858722,6.78E-05,0.000832541
-1.22E-06,0.000744457,6.33E-05,0.00086002
1.22E-06,0.000765756,6.84E-05,0.000899119
-1.46E-06,0.000811755,6.07E-05,0.000926621
-6.10E-07,0.000839215,6.31E-05,0.000817116
-2.03E-06,0.000768458,4.74E-05,0.000806364
-1.94E-07,0.000748952,5.61E-05,0.00091062
-3.70E-06,0.000676654,6.95E-05,0.000914853
-1.29E-06,0.000750627,5.70E-05,0.000827883
-1.03E-06,0.000809808,5.90E-05,0.000943205
-1.25E-06,0.00096337,5.38E-05,0.000901429
3.42E-07,0.000809449,5.25E-05,0.000859983
-1.24E-06,0.000931743,6.68E-05,0.000881518
1.73E-06,0.000750123,6.99E-05,0.000780201
-8.12E-08,0.000707453,4.83E-05,0.000802959
8.62E-07,0.000800075,5.29E-05,0.000776827
1.58E-06,0.000710144,7.26E-05,0.000787179
1.16E-06,0.000718677,5.64E-05,0.000888423
2.91E-06,0.000897672,5.12E-05,0.00089186
5.42E-07,0.000810654,6.26E-05,0.000899272
1.09E-08,0.000905403,6.42E-05,0.000826464
-2.82E-07,0.000753395,5.93E-05,0.000898188
2.59E-07,0.000821181,8.39E-05,0.000762775
8.12E-07,0.000718419,5.99E-05,0.00081705
-1.43E-06,0.00085784,7.53E-05,0.000804172
-8.52E-07,0.000723305,7.07E-05,0.000883021
-2.84E-07,0.000876572,7.35E-05,0.000893483
1.36E-06,0.000757999,6.44E-05,0.000915958
-9.57E-08,0.000843579,6.23E-05,0.000816344
-1.13E-06,0.00074162,5.85E-05,0.000791928
-8.41E-07,0.000737809,8.15E-05,0.000692273
-1.56E-07,0.000789654,6.96E-05,0.000709833
-3.35E-07,0.000816912,6.75E-05,0.000847296
2.20E-06,0.000843412,6.65E-05,0.000731558
6.03E-08,0.000750637,6.44E-05,0.000771099
-1.05E-07,0.000749194,6.92E-05,0.000954554
-8.85E-07,0.000867139,6.34E-05,0.00080399
-2.44E-07,0.000816174,5.15E-05,0.000774036
1.22E-06,0.000800176,6.10E-05,0.000861749
-2.33E-07,0.000743413,6.29E-05,0.000912852
2.51E-06,0.000935038,5.04E-05,0.00084974
-2.09E-06,0.00075452,6.76E-05,0.000923938
-2.28E-06,0.000848388,6.26E-05,0.000874977
-3.05E-06,0.000800704,5.84E-05,0.000856725
-1.53E-06,0.00071178,6.72E-05,0.00072063
1.16E-06,0.000725478,6.51E-05,0.00086402
-1.40E-06,0.000716585,7.91E-05,0.000853127
2.66E-07,0.000833192,5.80E-05,0.000892667
4.98E-07,0.000653464,6.95E-05,0.000945196
1.80E-06,0.00080723,6.22E-05,0.000897482
2.44E-07,0.000756384,6.64E-05,0.000836926
-1.81E-06,0.000837107,5.94E-05,0.000817013
5.26E-07,0.00086012,5.96E-05,0.000832534
5.24E-08,0.000883677,5.45E-05,0.000977744
3.90E-07,0.000760841,5.30E-05,0.00075487
8.69E-07,0.000915392,6.14E-05,0.0007582
1.27E-06,0.000897361,8.25E-05,0.000829126
1.12E-06,0.000743505,5.42E-05,0.000816924
-3.90E-07,0.000721483,6.66E-05,0.000881404
-1.28E-07,0.000693717,6.90E-05,0.000730496
-4.49E-07,0.000852256,6.23E-05,0.000784715
5.52E-07,0.000901211,6.71E-05,0.000873231
-2.06E-07,0.000828729,5.70E-05,0.000925682
-1.11E-06,0.000693108,6.85E-05,0.000773446
1.23E-06,0.000708992,6.47E-05,0.000783981
8.68E-07,0.000816841,6.90E-05,0.000792671
-1.21E-06,0.000718009,5.56E-05,0.000910092
-1.28E-06,0.000799088,5.58E-05,0.000907188
-1.37E-06,0.000857931,5.61E-05,0.000819049
-1.73E-07,0.00086551,6.25E-05,0.000845636
2.40E-06,0.000854231,5.75E-05,0.000888764
-6.05E-07,0.000701633,7.01E-05,0.000927703
1.82E-07,0.000751692,5.57E-05,0.000909814
6.48E-07,0.000753371,6.45E-05,0.000795904
2.37E-06,0.000806422,6.59E-05,0.000864502
6.87E-07,0.000695228,5.00E-05,0.001014392
1.27E-06,0.000769862,4.84E-05,0.00082474
-1.28E-06,0.000714573,7.26E-05,0.000916496
-1.29E-07,0.000794957,6.25E-05,0.000938655
1.06E-06,0.000868092,5.02E-05,0.000825734
7.31E-07,0.000733679,8.18E-05,0.000801216
-1.86E-06,0.000865686,7.28E-05,0.000927747
4.71E-07,0.000794924,5.54E-05,0.000899018
-7.44E-07,0.000797801,5.92E-05,0.00095646
-4.50E-07,0.000747116,7.49E-05,0.000913777
-3.34E-07,0.000818834,5.18E-05,0.000714611
-1.21E-06,0.000793719,6.93E-05,0.000906919
-9.72E-07,0.000817894,7.49E-05,0.000863782
-6.48E-08,0.000777585,6.75E-05,0.000929905
1.32E-06,0.000747357,6.37E-05,0.000874746
-6.45E-07,0.000728998,5.97E-05,0.000787213
-2.90E-06,0.000744582,5.39E-05,0.00087763
-1.05E-06,0.000902813,6.25E-05,0.000910707
-1.69E-07,0.000848022,6.16E-05,0.000818598
-1.45E-06,0.000818287,7.50E-05,0.000873683
4.59E-06,0.000795672,5.94E-05,0.000878877
1.19E-06,0.000682871,6.58E-05,0.000985734
-6.18E-07,0.000915772,7.47E-05,0.000879124
1.39E-06,0.000789789,5.19E-05,0.000896536
-1.74E-06,0.000875901,8.39E-05,0.000889464
-3.99E-07,0.000820115,7.33E-05,0.000797305
-6.54E-07,0.000899212,6.02E-05,0.000797875
-3.35E-06,0.00075836,5.76E-05,0.000933101
-1.03E-06,0.00087121,5.70E-05,0.000734465
8.70E-08,0.000618051,3.62E-05,0.000895108
1.05E-06,0.00082783,6.43E-05,0.000990717
-4.69E-07,0.000709463,5.02E-05,0.001022452
-2.37E-06,0.000653651,6.70E-05,0.000816338
1.11E-06,0.000812109,5.40E-05,0.000836036
-1.72E-07,0.000779832,5.99E-05,0.000910325
-7.32E-07,0.000796457,6.71E-05,0.000928767
-2.13E-07,0.000837127,6.37E-05,0.000952728
1.92E-06,0.000768542,6.91E-05,0.000858929
5.75E-07,0.000721004,6.09E-05,0.000814175
-4.04E-07,0.000799209,5.45E-05,0.000833298
1.96E-06,0.000858625,5.93E-05,0.000729381
1.48E-06,0.000842877,6.98E-05,0.001049476
-9.37E-07,0.000840351,5.03E-05,0.00080533
-2.25E-06,0.000809536,6.74E-05,0.000956706
1.74E-06,0.0008265,4.47E-05,0.000798467
-2.15E-06,0.000780068,5.77E-05,0.000805552
-1.90E-06,0.00080309,4.78E-05,0.000765464
-8.91E-07,0.000798868,6.78E-05,0.00079285
2.83E-07,0.000872516,6.41E-05,0.000849053
-2.70E-06,0.000749085,7.51E-05,0.000920336
2.89E-06,0.000792584,5.45E-05,0.00086109
1.36E-06,0.000743412,5.73E-05,0.000819521
1.57E-06,0.000811198,5.27E-05,0.000848562
-1.13E-06,0.000748887,6.36E-05,0.000788786
3.85E-07,0.000805936,5.28E-05,0.00096106
-1.72E-06,0.000751822,5.53E-05,0.000802914
-2.70E-06,0.000869856,9.02E-05,0.000836007
1.28E-06,0.000808463,6.51E-05,0.000994465
-2.90E-06,0.000711162,5.18E-05,0.000756118
1.41E-06,0.000876807,6.44E-05,0.000819822
-1.02E-06,0.000715579,6.36E-05,0.000886414
1.39E-06,0.000850173,7.19E-05,0.000901523
-2.41E-06,0.000791465,7.81E-05,0.000892055
2.14E-06,0.000817592,6.65E-05,0.000893393
1.68E-06,0.000674596,6.68E-05,0.000885603
-1.37E-06,0.00066596,5.58E-05,0.000882438
3.34E-07,0.000789479,5.51E-05,0.000827146
-9.93E-07,0.000696421,5.88E-05,0.000918594
7.78E-07,0.000714413,5.74E-05,0.000817162
-4.53E-07,0.000732464,5.33E-05,0.000922793
-2.34E-06,0.000761254,5.23E-05,0.000831795
1.64E-06,0.000767054,7.03E-05,0.000863261
9.37E-08,0.000635794,7.15E-05,0.000836202
1.04E-06,0.000707145,5.29E-05,0.00076286
5.69E-07,0.000880064,5.21E-05,0.000746942
-5.18E-07,0.000748234,5.92E-05,0.000899488
-1.88E-06,0.000753775,6.15E-05,0.000903885
1.35E-06,0.00078913,5.08E-05,0.000832186
5.68E-08,0.000834239,7.55E-05,0.000788375
-1.80E-06,0.000725693,5.54E-05,0.00091563
1.12E-06,0.000830405,5.45E-05,0.000958709
2.49E-06,0.000812292,6.88E-05,0.000914481
6.59E-07,0.000863201,5.95E-05,0.000726094
-5.49E-07,0.000844729,6.61E-05,0.000800261
-3.19E-07,0.00087276,6.05E-05,0.000796606
1.51E-08,0.00084274,5.97E-05,0.000921253
-1.26E-06,0.000817525,5.81E-05,0.000829053
1.08E-06,0.000903062,6.42E-05,0.000826592
-4.46E-07,0.000854335,4.37E-05,0.000757046
1.03E-06,0.000768887,6.68E-05,0.000896752
-1.36E-06,0.000722211,7.94E-05,0.000808547
2.83E-06,0.000769345,6.29E-05,0.000859752
8.41E-07,0.000780353,5.08E-05,0.000739679
-1.56E-06,0.000871671,6.69E-05,0.000892957
6.19E-07,0.00070183,5.77E-05,0.000921684
-1.17E-06,0.000904802,6.68E-05,0.000904736
-8.20E-07,0.000835991,8.63E-05,0.000921288
-1.72E-06,0.000708382,5.18E-05,0.000824421
-5.28E-07,0.000778495,6.29E-05,0.000901783
1.06E-06,0.000821665,7.68E-05,0.000801257
8.92E-07,0.000843321,6.67E-05,0.000972507
-6.48E-07,0.000791392,6.53E-05,0.00094295
4.20E-07,0.000764671,5.82E-05,0.00083408
4.23E-07,0.00079954,6.41E-05,0.000832189
1.81E-06,0.000922297,6.18E-05,0.000846463
2.00E-06,0.000843212,5.17E-05,0.000904909
-9.77E-07,0.000822643,6.14E-05,0.000857202
-1.38E-06,0.000874026,5.34E-05,0.000902156
1.38E-07,0.000774933,5.52E-05,0.000767484
2.59E-06,0.000784597,5.67E-05,0.000882567
2.67E-06,0.000939144,6.65E-05,0.000847394
2.01E-06,0.000908268,8.57E-05,0.000843027
1.32E-06,0.000834957,5.58E-05,0.000790887
-7.82E-07,0.000781439,8.44E-05,0.000912849
1.48E-06,0.000767219,5.51E-05,0.000810833
1.06E-06,0.000811105,5.21E-05,0.000991553
1.06E-07,0.000932396,6.33E-05,0.000840209
5.36E-07,0.000894893,5.72E-05,0.000828175
6.14E-07,0.000705176,6.43E-05,0.000774324
1.19E-06,0.000806701,6.49E-05,0.000776356
5.28E-07,0.000856343,6.50E-05,0.000966777
-6.48E-07,0.000753411,4.47E-05,0.000794081
-2.95E-07,0.000816553,6.57E-05,0.000768485
-2.57E-06,0.000816605,5.72E-05,0.000822472
1.17E-06,0.000773232,7.17E-05,0.000881149
-5.83E-07,0.000784708,8.20E-05,0.000853442
2.52E-07,0.000764769,5.65E-05,0.000827887
-3.61E-08,0.000858946,6.92E-05,0.000908832
1.80E-06,0.000680664,5.25E-05,0.000832069
3.75E-07,0.00081646,5.62E-05,0.000980179
1.50E-06,0.000755941,5.85E-05,0.00079721
-1.29E-07,0.000730243,7.24E-05,0.000918734
1.71E-06,0.0008086,5.93E-05,0.000855345
-1.70E-06,0.000794284,5.57E-05,0.000830433
-1.25E-07,0.000771579,5.43E-05,0.000799939
2.64E-06,0.000743335,5.36E-05,0.000827747
-1.27E-07,0.000814676,5.88E-05,0.000914725
5.02E-07,0.000734004,5.63E-05,0.000769303
-1.64E-06,0.000733606,6.32E-05,0.000774585
3.12E-07,0.00085854,5.67E-05,0.000901351
-5.84E-08,0.000829329,7.03E-05,0.000824027
-1.50E-07,0.000842052,5.63E-05,0.000851876
-3.06E-07,0.000887755,6.09E-05,0.000961616
8.65E-07,0.000749632,7.18E-05,0.00091649
-2.38E-06,0.00089457,6.53E-05,0.0008395
-1.21E-06,0.000754419,6.19E-05,0.000978028
-2.52E-07,0.000735903,6.50E-05,0.000974671
6.30E-08,0.000852567,7.54E-05,0.000942565
2.60E-07,0.000706454,7.01E-05,0.000992726
1.71E-07,0.000844917,6.51E-05,0.000832877
-1.23E-06,0.000828093,6.77E-05,0.000893565
1.81E-07,0.000880695,5.47E-05,0.000765791
1.76E-06,0.000608745,5.11E-05,0.000832125
1.44E-06,0.000738678,5.31E-05,0.00082914
-3.48E-06,0.000725665,6.67E-05,0.000859979
-8.07E-07,0.000848497,5.82E-05,0.000904907
1.46E-06,0.000811228,5.23E-05,0.000796069
1.49E-06,0.000770296,6.89E-05,0.000816693
1.36E-06,0.000802202,6.18E-05,0.00082721
-1.43E-06,0.000864026,6.05E-05,0.000847172
-7.74E-08,0.000780348,6.99E-05,0.000820308
-4.72E-07,0.000732084,6.71E-05,0.00082464
-1.57E-06,0.000790456,7.20E-05,0.000834347
1.47E-06,0.000667572,8.33E-05,0.000921758
-1.33E-06,0.000807427,6.83E-05,0.000768334
2.23E-07,0.000729305,6.04E-05,0.001002674
1.09E-08,0.000685439,6.75E-05,0.000852749
-3.72E-06,0.000850247,6.47E-05,0.000871753
-1.94E-06,0.000765832,7.09E-05,0.000861249
-4.95E-07,0.000740334,5.55E-05,0.000746431
7.40E-08,0.00087666,5.55E-05,0.000888386
1.32E-06,0.000710033,6.46E-05,0.000925727
-1.05E-06,0.000810873,5.18E-05,0.000932284
2.87E-06,0.000709583,5.56E-05,0.000828574
9.08E-07,0.000805535,6.78E-05,0.000918285
6.15E-07,0.000852222,6.29E-05,0.000920977
-2.79E-07,0.00078517,7.42E-05,0.000833536
-1.67E-07,0.000751005,8.09E-05,0.000914501
-1.21E-06,0.000719265,6.80E-05,0.000828143
9.65E-07,0.000861527,5.71E-05,0.000844282
2.13E-07,0.000869885,6.24E-05,0.000806211
-4.65E-07,0.0008566,6.51E-05,0.000797542
1.02E-06,0.000743208,6.74E-05,0.000847544
8.39E-07,0.000765105,6.89E-05,0.000912615
1.02E-07,0.000704761,6.10E-05,0.000896414
-1.09E-06,0.000808089,6.79E-05,0.000809206
1.64E-06,0.000882275,7.59E-05,0.000950199
-7.89E-07,0.000752749,5.51E-05,0.000929215
-1.20E-06,0.000699263,5.74E-05,0.000773943
8.89E-07,0.000926264,7.58E-05,0.000846125
-1.24E-06,0.000882952,6.69E-05,0.000997019
-3.32E-06,0.000876987,6.25E-05,0.000850337
7.89E-07,0.000729192,4.97E-05,0.000724814
-9.39E-07,0.000774361,5.79E-05,0.000913266
-9.70E-08,0.000872514,5.89E-05,0.000922238
-1.73E-06,0.000785972,6.90E-05,0.000898422
9.74E-07,0.000879284,5.99E-05,0.001108587
-5.13E-07,0.000738708,5.82E-05,0.000776425
-4.81E-07,0.001012998,6.97E-05,0.000794677
-8.81E-07,0.000644666,7.52E-05,0.000867397
-3.99E-07,0.000737905,5.65E-05,0.000776677
2.37E-07,0.000854456,6.66E-05,0.000816065
-8.25E-07,0.000855223,6.91E-05,0.000839073
-2.67E-06,0.000698833,6.69E-05,0.000819415
2.62E-07,0.000803886,5.46E-05,0.000794675
1.54E-06,0.000680845,6.24E-05,0.000767865
-3.29E-07,0.000739843,6.02E-05,0.000960502
2.90E-07,0.000780008,5.51E-05,0.000881385
9.42E-07,0.000828872,5.81E-05,0.000838637
-2.26E-07,0.00071367,7.30E-05,0.000819371
-6.60E-07,0.000752638,4.99E-05,0.000880803
-5.78E-07,0.000805531,6.24E-05,0.000923498
4.80E-07,0.000848792,5.72E-05,0.000903938
3.73E-09,0.000866479,5.62E-05,0.00079981
-1.24E-06,0.00076333,5.53E-05,0.000896341
2.00E-06,0.000776259,4.30E-05,0.000875628
1.56E-06,0.000747785,6.29E-05,0.000819432
1.17E-06,0.000749134,6.90E-05,0.001064798
-7.86E-07,0.000749155,7.46E-05,0.000785196
-3.86E-07,0.000739394,5.98E-05,0.000945828
6.65E-07,0.000752757,6.16E-05,0.000793788
-2.39E-07,0.00080168,6.59E-05,0.000931394
1.50E-06,0.000875763,7.48E-05,0.000787916
2.97E-08,0.000817836,4.98E-05,0.000831415
1.23E-06,0.000838897,6.06E-05,0.00087213
-1.04E-06,0.000817525,6.59E-05,0.000757311
1.05E-06,0.000848741,6.55E-05,0.00085603
1.90E-06,0.000789594,6.74E-05,0.000900214
2.68E-07,0.000764815,5.50E-05,0.000793058
1.15E-06,0.000821156,6.92E-05,0.000971314
1.61E-06,0.000827719,7.04E-05,0.000856729
-1.07E-06,0.0007246,7.05E-05,0.0007834
-7.39E-07,0.00076835,8.92E-05,0.000801599
1.78E-06,0.000758145,7.01E-05,0.000835228
2.23E-07,0.000749308,6.24E-05,0.000866569
-1.40E-07,0.000760738,6.46E-05,0.000934311
-1.92E-06,0.000831104,5.45E-05,0.000829582
-3.14E-06,0.000864235,6.84E-05,0.000984448
-1.80E-06,0.000857426,4.93E-05,0.000958652
-2.22E-06,0.000775588,7.34E-05,0.000851176
1.23E-06,0.000954208,5.77E-05,0.001035333
-2.23E-06,0.000887146,5.49E-05,0.000949945
1.38E-06,0.000800157,7.01E-05,0.000845632
-6.41E-07,0.000743218,6.82E-05,0.000759986
-8.42E-07,0.000874353,6.15E-05,0.000848708
-3.94E-07,0.000785439,6.67E-05,0.000842568
3.18E-07,0.000790463,7.47E-05,0.000858768
4.08E-06,0.000726721,6.33E-05,0.000919777
-2.50E-06,0.0007913,7.24E-05,0.000818635
6.81E-07,0.000775019,6.89E-05,0.000855371
-2.65E-06,0.000722747,5.29E-05,0.000727803
1.58E-06,0.000769944,6.34E-05,0.00086488
-1.56E-06,0.000846644,5.95E-05,0.000843293
9.38E-07,0.000773788,7.02E-05,0.000895376
-5.85E-07,0.000770081,6.13E-05,0.000854006
8.25E-07,0.000734718,5.87E-05,0.000892383
-4.27E-07,0.000853254,5.93E-05,0.000850079
1.44E-06,0.00080649,6.33E-05,0.000809486
