unstudied,tone,rhythm,both,,,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b,,r,t,predicted,both,,cond.p.b,echo.p.b,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b
-4.51E-07,0.000534142,0.000153529,0.000657749,,,r,0.000153529,r,0.000153529,t,0.000534142,,1.54E-04,5.35E-04,6.89E-04,6.58E-04,,p,6.89E-04,r,0.000153529,r,0.000153529,t,0.000534142
-6.99E-07,0.000521037,0.000145173,0.000722885,,,r,0.000145173,r,0.000145173,t,0.000521037,,1.46E-04,5.22E-04,6.68E-04,7.24E-04,,p,6.68E-04,r,0.000145173,r,0.000145173,t,0.000521037
1.55E-06,0.000458653,0.00014321,0.000638966,,,r,0.00014321,r,0.00014321,t,0.000458653,,1.42E-04,4.57E-04,5.99E-04,6.37E-04,,p,5.99E-04,r,0.00014321,r,0.00014321,t,0.000458653
3.38E-07,0.00051231,0.000178726,0.000604366,,,r,0.000178726,r,0.000178726,t,0.00051231,,1.78E-04,5.12E-04,6.90E-04,6.04E-04,,p,6.90E-04,r,0.000178726,r,0.000178726,t,0.00051231
8.25E-07,0.000530649,0.000174073,0.000707423,,,r,0.000174073,r,0.000174073,t,0.000530649,,1.73E-04,5.30E-04,7.03E-04,7.07E-04,,p,7.03E-04,r,0.000174073,r,0.000174073,t,0.000530649
-1.69E-07,0.000508086,0.000108293,0.000626589,,,r,0.000108293,r,0.000108293,t,0.000508086,,1.08E-04,5.08E-04,6.17E-04,6.27E-04,,p,6.17E-04,r,0.000108293,r,0.000108293,t,0.000508086
-1.80E-06,0.000486815,0.00014372,0.000635541,,,r,0.00014372,r,0.00014372,t,0.000486815,,1.46E-04,4.89E-04,6.34E-04,6.37E-04,,p,6.34E-04,r,0.00014372,r,0.00014372,t,0.000486815
-2.77E-06,0.000539145,0.000128695,0.000606456,,,r,0.000128695,r,0.000128695,t,0.000539145,,1.31E-04,5.42E-04,6.73E-04,6.09E-04,,p,6.73E-04,r,0.000128695,r,0.000128695,t,0.000539145
1.07E-06,0.000486924,0.000115097,0.000683064,,,r,0.000115097,r,0.000115097,t,0.000486924,,1.14E-04,4.86E-04,6.00E-04,6.82E-04,,p,6.00E-04,r,0.000115097,r,0.000115097,t,0.000486924
3.54E-06,0.000486428,0.000177857,0.000700799,,,r,0.000177857,r,0.000177857,t,0.000486428,,1.74E-04,4.83E-04,6.57E-04,6.97E-04,,p,6.57E-04,r,0.000177857,r,0.000177857,t,0.000486428
5.44E-07,0.000490883,0.000144865,0.000591898,,,r,0.000144865,r,0.000144865,t,0.000490883,,1.44E-04,4.90E-04,6.35E-04,5.91E-04,,p,6.35E-04,r,0.000144865,r,0.000144865,t,0.000490883
-1.86E-06,0.000536657,0.00015034,0.000633268,,,r,0.00015034,r,0.00015034,t,0.000536657,,1.52E-04,5.39E-04,6.91E-04,6.35E-04,,p,6.91E-04,r,0.00015034,r,0.00015034,t,0.000536657
-4.40E-07,0.000446827,0.000130485,0.000747483,,,r,0.000130485,r,0.000130485,t,0.000446827,,1.31E-04,4.47E-04,5.78E-04,7.48E-04,,p,5.78E-04,r,0.000130485,r,0.000130485,t,0.000446827
2.50E-06,0.000473182,0.000159975,0.000605424,,,r,0.000159975,r,0.000159975,t,0.000473182,,1.57E-04,4.71E-04,6.28E-04,6.03E-04,,p,6.28E-04,r,0.000159975,r,0.000159975,t,0.000473182
9.59E-07,0.000517223,0.000168243,0.000707843,,,r,0.000168243,r,0.000168243,t,0.000517223,,1.67E-04,5.16E-04,6.84E-04,7.07E-04,,p,6.84E-04,r,0.000168243,r,0.000168243,t,0.000517223
-1.72E-07,0.000430836,0.000170824,0.000657109,,,r,0.000170824,r,0.000170824,t,0.000430836,,1.71E-04,4.31E-04,6.02E-04,6.57E-04,,p,6.02E-04,r,0.000170824,r,0.000170824,t,0.000430836
-2.72E-06,0.000491027,0.000183538,0.000588487,,,r,0.000183538,r,0.000183538,t,0.000491027,,1.86E-04,4.94E-04,6.80E-04,5.91E-04,,p,6.80E-04,r,0.000183538,r,0.000183538,t,0.000491027
8.78E-07,0.000418829,0.000138587,0.000714615,,,r,0.000138587,r,0.000138587,t,0.000418829,,1.38E-04,4.18E-04,5.56E-04,7.14E-04,,p,5.56E-04,r,0.000138587,r,0.000138587,t,0.000418829
-3.79E-07,0.000603563,0.000125173,0.000598995,,,r,0.000125173,r,0.000125173,t,0.000603563,,1.26E-04,6.04E-04,7.29E-04,5.99E-04,,p,7.29E-04,r,0.000125173,r,0.000125173,t,0.000603563
2.53E-06,0.00057064,0.000151622,0.000700635,,,r,0.000151622,r,0.000151622,t,0.00057064,,1.49E-04,5.68E-04,7.17E-04,6.98E-04,,p,7.17E-04,r,0.000151622,r,0.000151622,t,0.00057064
3.70E-07,0.000511494,0.000144617,0.000696026,,,r,0.000144617,r,0.000144617,t,0.000511494,,1.44E-04,5.11E-04,6.55E-04,6.96E-04,,p,6.55E-04,r,0.000144617,r,0.000144617,t,0.000511494
1.76E-06,0.000522279,0.000134245,0.00076957,,,r,0.000134245,r,0.000134245,t,0.000522279,,1.32E-04,5.21E-04,6.53E-04,7.68E-04,,p,6.53E-04,r,0.000134245,r,0.000134245,t,0.000522279
1.84E-06,0.000483438,0.000156339,0.000693887,,,r,0.000156339,r,0.000156339,t,0.000483438,,1.54E-04,4.82E-04,6.36E-04,6.92E-04,,p,6.36E-04,r,0.000156339,r,0.000156339,t,0.000483438
3.80E-07,0.000574308,0.000143275,0.000672211,,,r,0.000143275,r,0.000143275,t,0.000574308,,1.43E-04,5.74E-04,7.17E-04,6.72E-04,,p,7.17E-04,r,0.000143275,r,0.000143275,t,0.000574308
-7.32E-07,0.000493765,0.000127406,0.000849285,,,r,0.000127406,r,0.000127406,t,0.000493765,,1.28E-04,4.94E-04,6.23E-04,8.50E-04,,p,6.23E-04,r,0.000127406,r,0.000127406,t,0.000493765
-3.21E-06,0.000428484,0.000190904,0.00074637,,,r,0.000190904,r,0.000190904,t,0.000428484,,1.94E-04,4.32E-04,6.26E-04,7.50E-04,,p,6.26E-04,r,0.000190904,r,0.000190904,t,0.000428484
-7.85E-07,0.000534805,0.000149686,0.000695174,,,r,0.000149686,r,0.000149686,t,0.000534805,,1.50E-04,5.36E-04,6.86E-04,6.96E-04,,p,6.86E-04,r,0.000149686,r,0.000149686,t,0.000534805
-9.96E-08,0.000536094,0.000167975,0.000740853,,,r,0.000167975,r,0.000167975,t,0.000536094,,1.68E-04,5.36E-04,7.04E-04,7.41E-04,,p,7.04E-04,r,0.000167975,r,0.000167975,t,0.000536094
-6.80E-07,0.000536003,0.000126899,0.000694257,,,r,0.000126899,r,0.000126899,t,0.000536003,,1.28E-04,5.37E-04,6.64E-04,6.95E-04,,p,6.64E-04,r,0.000126899,r,0.000126899,t,0.000536003
-1.50E-06,0.000502611,0.000109571,0.00065532,,,r,0.000109571,r,0.000109571,t,0.000502611,,1.11E-04,5.04E-04,6.15E-04,6.57E-04,,p,6.15E-04,r,0.000109571,r,0.000109571,t,0.000502611
3.85E-07,0.000469655,0.000168837,0.00053409,,,r,0.000168837,r,0.000168837,t,0.000469655,,1.68E-04,4.69E-04,6.38E-04,5.34E-04,,p,6.38E-04,r,0.000168837,r,0.000168837,t,0.000469655
9.04E-07,0.000522219,0.000147636,0.000693733,,,r,0.000147636,r,0.000147636,t,0.000522219,,1.47E-04,5.21E-04,6.68E-04,6.93E-04,,p,6.68E-04,r,0.000147636,r,0.000147636,t,0.000522219
-5.54E-07,0.000577452,0.000133804,0.000698846,,,r,0.000133804,r,0.000133804,t,0.000577452,,1.34E-04,5.78E-04,7.12E-04,6.99E-04,,p,7.12E-04,r,0.000133804,r,0.000133804,t,0.000577452
9.71E-07,0.000436666,0.000179923,0.000577308,,,r,0.000179923,r,0.000179923,t,0.000436666,,1.79E-04,4.36E-04,6.15E-04,5.76E-04,,p,6.15E-04,r,0.000179923,r,0.000179923,t,0.000436666
2.87E-06,0.000461838,0.000153177,0.000632835,,,r,0.000153177,r,0.000153177,t,0.000461838,,1.50E-04,4.59E-04,6.09E-04,6.30E-04,,p,6.09E-04,r,0.000153177,r,0.000153177,t,0.000461838
3.87E-07,0.000406328,0.000142772,0.000599564,,,r,0.000142772,r,0.000142772,t,0.000406328,,1.42E-04,4.06E-04,5.48E-04,5.99E-04,,p,5.48E-04,r,0.000142772,r,0.000142772,t,0.000406328
-4.15E-08,0.000475728,0.000140397,0.000685385,,,r,0.000140397,r,0.000140397,t,0.000475728,,1.40E-04,4.76E-04,6.16E-04,6.85E-04,,p,6.16E-04,r,0.000140397,r,0.000140397,t,0.000475728
-2.33E-07,0.00051214,0.000178137,0.00062015,,,r,0.000178137,r,0.000178137,t,0.00051214,,1.78E-04,5.12E-04,6.91E-04,6.20E-04,,p,6.91E-04,r,0.000178137,r,0.000178137,t,0.00051214
-1.31E-06,0.000541044,0.000136606,0.000745377,,,r,0.000136606,r,0.000136606,t,0.000541044,,1.38E-04,5.42E-04,6.80E-04,7.47E-04,,p,6.80E-04,r,0.000136606,r,0.000136606,t,0.000541044
1.21E-08,0.000456106,0.000153137,0.000672956,,,r,0.000153137,r,0.000153137,t,0.000456106,,1.53E-04,4.56E-04,6.09E-04,6.73E-04,,p,6.09E-04,r,0.000153137,r,0.000153137,t,0.000456106
-9.34E-09,0.000435781,0.000128317,0.000710983,,,r,0.000128317,r,0.000128317,t,0.000435781,,1.28E-04,4.36E-04,5.64E-04,7.11E-04,,p,5.64E-04,r,0.000128317,r,0.000128317,t,0.000435781
-1.17E-07,0.000509792,0.000140349,0.000748814,,,r,0.000140349,r,0.000140349,t,0.000509792,,1.40E-04,5.10E-04,6.50E-04,7.49E-04,,p,6.50E-04,r,0.000140349,r,0.000140349,t,0.000509792
4.44E-07,0.000586735,0.000152913,0.000675078,,,r,0.000152913,r,0.000152913,t,0.000586735,,1.52E-04,5.86E-04,7.39E-04,6.75E-04,,p,7.39E-04,r,0.000152913,r,0.000152913,t,0.000586735
-1.14E-06,0.000506784,0.000136341,0.000617003,,,r,0.000136341,r,0.000136341,t,0.000506784,,1.37E-04,5.08E-04,6.45E-04,6.18E-04,,p,6.45E-04,r,0.000136341,r,0.000136341,t,0.000506784
-5.89E-07,0.000460983,0.000135556,0.00065236,,,r,0.000135556,r,0.000135556,t,0.000460983,,1.36E-04,4.62E-04,5.98E-04,6.53E-04,,p,5.98E-04,r,0.000135556,r,0.000135556,t,0.000460983
1.80E-06,0.000505281,0.000164231,0.000715668,,,r,0.000164231,r,0.000164231,t,0.000505281,,1.62E-04,5.03E-04,6.66E-04,7.14E-04,,p,6.66E-04,r,0.000164231,r,0.000164231,t,0.000505281
-8.60E-07,0.000530672,0.000108274,0.000685001,,,r,0.000108274,r,0.000108274,t,0.000530672,,1.09E-04,5.32E-04,6.41E-04,6.86E-04,,p,6.41E-04,r,0.000108274,r,0.000108274,t,0.000530672
-8.66E-07,0.000565533,0.000110486,0.000687705,,,r,0.000110486,r,0.000110486,t,0.000565533,,1.11E-04,5.66E-04,6.78E-04,6.89E-04,,p,6.78E-04,r,0.000110486,r,0.000110486,t,0.000565533
8.46E-07,0.000513666,0.000168282,0.000680308,,,r,0.000168282,r,0.000168282,t,0.000513666,,1.67E-04,5.13E-04,6.80E-04,6.79E-04,,p,6.80E-04,r,0.000168282,r,0.000168282,t,0.000513666
-4.64E-07,0.00049126,0.000178511,0.000669921,,,r,0.000178511,r,0.000178511,t,0.00049126,,1.79E-04,4.92E-04,6.71E-04,6.70E-04,,p,6.71E-04,r,0.000178511,r,0.000178511,t,0.00049126
-2.21E-06,0.000499685,0.000114743,0.000619494,,,r,0.000114743,r,0.000114743,t,0.000499685,,1.17E-04,5.02E-04,6.19E-04,6.22E-04,,p,6.19E-04,r,0.000114743,r,0.000114743,t,0.000499685
-1.50E-07,0.000536861,0.000147895,0.0006533,,,r,0.000147895,r,0.000147895,t,0.000536861,,1.48E-04,5.37E-04,6.85E-04,6.53E-04,,p,6.85E-04,r,0.000147895,r,0.000147895,t,0.000536861
-1.97E-06,0.000503021,0.000139858,0.000601286,,,r,0.000139858,r,0.000139858,t,0.000503021,,1.42E-04,5.05E-04,6.47E-04,6.03E-04,,p,6.47E-04,r,0.000139858,r,0.000139858,t,0.000503021
-1.75E-06,0.00043568,0.000137687,0.000736476,,,r,0.000137687,r,0.000137687,t,0.00043568,,1.39E-04,4.37E-04,5.77E-04,7.38E-04,,p,5.77E-04,r,0.000137687,r,0.000137687,t,0.00043568
-6.67E-07,0.00054926,0.000152279,0.000674317,,,r,0.000152279,r,0.000152279,t,0.00054926,,1.53E-04,5.50E-04,7.03E-04,6.75E-04,,p,7.03E-04,r,0.000152279,r,0.000152279,t,0.00054926
-1.61E-06,0.000484247,0.000170846,0.000597318,,,r,0.000170846,r,0.000170846,t,0.000484247,,1.72E-04,4.86E-04,6.58E-04,5.99E-04,,p,6.58E-04,r,0.000170846,r,0.000170846,t,0.000484247
-1.72E-06,0.00053603,0.000135233,0.000696844,,,r,0.000135233,r,0.000135233,t,0.00053603,,1.37E-04,5.38E-04,6.75E-04,6.99E-04,,p,6.75E-04,r,0.000135233,r,0.000135233,t,0.00053603
1.61E-06,0.000510806,0.000180453,0.00063365,,,r,0.000180453,r,0.000180453,t,0.000510806,,1.79E-04,5.09E-04,6.88E-04,6.32E-04,,p,6.88E-04,r,0.000180453,r,0.000180453,t,0.000510806
-1.23E-06,0.000561909,0.000176583,0.000655205,,,r,0.000176583,r,0.000176583,t,0.000561909,,1.78E-04,5.63E-04,7.41E-04,6.56E-04,,p,7.41E-04,r,0.000176583,r,0.000176583,t,0.000561909
3.97E-07,0.000487888,0.000142689,0.000714274,,,r,0.000142689,r,0.000142689,t,0.000487888,,1.42E-04,4.87E-04,6.30E-04,7.14E-04,,p,6.30E-04,r,0.000142689,r,0.000142689,t,0.000487888
-1.21E-06,0.000491446,0.00013321,0.000623672,,,r,0.00013321,r,0.00013321,t,0.000491446,,1.34E-04,4.93E-04,6.27E-04,6.25E-04,,p,6.27E-04,r,0.00013321,r,0.00013321,t,0.000491446
2.19E-06,0.000461155,0.000151279,0.000679547,,,r,0.000151279,r,0.000151279,t,0.000461155,,1.49E-04,4.59E-04,6.08E-04,6.77E-04,,p,6.08E-04,r,0.000151279,r,0.000151279,t,0.000461155
7.23E-07,0.000401661,0.000145275,0.000705024,,,r,0.000145275,r,0.000145275,t,0.000401661,,1.45E-04,4.01E-04,5.45E-04,7.04E-04,,p,5.45E-04,r,0.000145275,r,0.000145275,t,0.000401661
7.17E-07,0.000565915,0.000145361,0.000706172,,,r,0.000145361,r,0.000145361,t,0.000565915,,1.45E-04,5.65E-04,7.10E-04,7.05E-04,,p,7.10E-04,r,0.000145361,r,0.000145361,t,0.000565915
7.64E-07,0.00049684,0.000170408,0.0006638,,,r,0.000170408,r,0.000170408,t,0.00049684,,1.70E-04,4.96E-04,6.66E-04,6.63E-04,,p,6.66E-04,r,0.000170408,r,0.000170408,t,0.00049684
1.59E-06,0.000537057,0.000134015,0.000656057,,,r,0.000134015,r,0.000134015,t,0.000537057,,1.32E-04,5.35E-04,6.68E-04,6.54E-04,,p,6.68E-04,r,0.000134015,r,0.000134015,t,0.000537057
-1.17E-07,0.000509529,0.000159061,0.000605909,,,r,0.000159061,r,0.000159061,t,0.000509529,,1.59E-04,5.10E-04,6.69E-04,6.06E-04,,p,6.69E-04,r,0.000159061,r,0.000159061,t,0.000509529
1.76E-08,0.000526107,0.000151062,0.000597439,,,r,0.000151062,r,0.000151062,t,0.000526107,,1.51E-04,5.26E-04,6.77E-04,5.97E-04,,p,6.77E-04,r,0.000151062,r,0.000151062,t,0.000526107
5.76E-07,0.000448997,0.000146165,0.000619665,,,r,0.000146165,r,0.000146165,t,0.000448997,,1.46E-04,4.48E-04,5.94E-04,6.19E-04,,p,5.94E-04,r,0.000146165,r,0.000146165,t,0.000448997
-3.63E-07,0.000587519,0.000152536,0.000694981,,,r,0.000152536,r,0.000152536,t,0.000587519,,1.53E-04,5.88E-04,7.41E-04,6.95E-04,,p,7.41E-04,r,0.000152536,r,0.000152536,t,0.000587519
-1.11E-06,0.000600613,0.000147739,0.000631208,,,r,0.000147739,r,0.000147739,t,0.000600613,,1.49E-04,6.02E-04,7.51E-04,6.32E-04,,p,7.51E-04,r,0.000147739,r,0.000147739,t,0.000600613
1.36E-07,0.000573925,0.000136283,0.000542395,,,r,0.000136283,r,0.000136283,t,0.000573925,,1.36E-04,5.74E-04,7.10E-04,5.42E-04,,p,7.10E-04,r,0.000136283,r,0.000136283,t,0.000573925
-1.65E-07,0.000552832,0.00014293,0.000601535,,,r,0.00014293,r,0.00014293,t,0.000552832,,1.43E-04,5.53E-04,6.96E-04,6.02E-04,,p,6.96E-04,r,0.00014293,r,0.00014293,t,0.000552832
-2.57E-06,0.000516115,0.000135625,0.000655565,,,r,0.000135625,r,0.000135625,t,0.000516115,,1.38E-04,5.19E-04,6.57E-04,6.58E-04,,p,6.57E-04,r,0.000135625,r,0.000135625,t,0.000516115
1.32E-06,0.000510091,0.000126253,0.00060282,,,r,0.000126253,r,0.000126253,t,0.000510091,,1.25E-04,5.09E-04,6.34E-04,6.01E-04,,p,6.34E-04,r,0.000126253,r,0.000126253,t,0.000510091
-9.46E-07,0.000478633,0.000166374,0.000675158,,,r,0.000166374,r,0.000166374,t,0.000478633,,1.67E-04,4.80E-04,6.47E-04,6.76E-04,,p,6.47E-04,r,0.000166374,r,0.000166374,t,0.000478633
6.70E-07,0.000486377,0.000142526,0.000657707,,,r,0.000142526,r,0.000142526,t,0.000486377,,1.42E-04,4.86E-04,6.28E-04,6.57E-04,,p,6.28E-04,r,0.000142526,r,0.000142526,t,0.000486377
2.54E-07,0.000500213,0.000163434,0.000588389,,,r,0.000163434,r,0.000163434,t,0.000500213,,1.63E-04,5.00E-04,6.63E-04,5.88E-04,,p,6.63E-04,r,0.000163434,r,0.000163434,t,0.000500213
1.16E-06,0.000536889,0.000155421,0.000667328,,,r,0.000155421,r,0.000155421,t,0.000536889,,1.54E-04,5.36E-04,6.90E-04,6.66E-04,,p,6.90E-04,r,0.000155421,r,0.000155421,t,0.000536889
-1.60E-06,0.00057193,0.000147028,0.000607446,,,r,0.000147028,r,0.000147028,t,0.00057193,,1.49E-04,5.74E-04,7.22E-04,6.09E-04,,p,7.22E-04,r,0.000147028,r,0.000147028,t,0.00057193
2.63E-06,0.000522335,0.000133397,0.000658669,,,r,0.000133397,r,0.000133397,t,0.000522335,,1.31E-04,5.20E-04,6.50E-04,6.56E-04,,p,6.50E-04,r,0.000133397,r,0.000133397,t,0.000522335
6.99E-07,0.000464012,0.000112768,0.000688009,,,r,0.000112768,r,0.000112768,t,0.000464012,,1.12E-04,4.63E-04,5.75E-04,6.87E-04,,p,5.75E-04,r,0.000112768,r,0.000112768,t,0.000464012
8.72E-07,0.000515573,0.000167195,0.000627587,,,r,0.000167195,r,0.000167195,t,0.000515573,,1.66E-04,5.15E-04,6.81E-04,6.27E-04,,p,6.81E-04,r,0.000167195,r,0.000167195,t,0.000515573
-1.35E-06,0.00047688,0.000141371,0.000653035,,,r,0.000141371,r,0.000141371,t,0.00047688,,1.43E-04,4.78E-04,6.21E-04,6.54E-04,,p,6.21E-04,r,0.000141371,r,0.000141371,t,0.00047688
-1.75E-07,0.00050963,0.00016551,0.000548989,,,r,0.00016551,r,0.00016551,t,0.00050963,,1.66E-04,5.10E-04,6.75E-04,5.49E-04,,p,6.75E-04,r,0.00016551,r,0.00016551,t,0.00050963
1.23E-06,0.000521121,0.000151079,0.000590833,,,r,0.000151079,r,0.000151079,t,0.000521121,,1.50E-04,5.20E-04,6.70E-04,5.90E-04,,p,6.70E-04,r,0.000151079,r,0.000151079,t,0.000521121
-1.31E-06,0.0005056,0.000145822,0.000687989,,,r,0.000145822,r,0.000145822,t,0.0005056,,1.47E-04,5.07E-04,6.54E-04,6.89E-04,,p,6.54E-04,r,0.000145822,r,0.000145822,t,0.0005056
1.33E-07,0.000528918,0.000134354,0.000573132,,,r,0.000134354,r,0.000134354,t,0.000528918,,1.34E-04,5.29E-04,6.63E-04,5.73E-04,,p,6.63E-04,r,0.000134354,r,0.000134354,t,0.000528918
2.87E-07,0.000557789,0.000125192,0.00053946,,,r,0.000125192,r,0.000125192,t,0.000557789,,1.25E-04,5.58E-04,6.82E-04,5.39E-04,,p,6.82E-04,r,0.000125192,r,0.000125192,t,0.000557789
4.94E-07,0.000518463,0.000157975,0.000693933,,,r,0.000157975,r,0.000157975,t,0.000518463,,1.57E-04,5.18E-04,6.75E-04,6.93E-04,,p,6.75E-04,r,0.000157975,r,0.000157975,t,0.000518463
-2.04E-07,0.000494142,0.000168021,0.000639623,,,r,0.000168021,r,0.000168021,t,0.000494142,,1.68E-04,4.94E-04,6.63E-04,6.40E-04,,p,6.63E-04,r,0.000168021,r,0.000168021,t,0.000494142
-7.27E-07,0.000503894,0.000133352,0.000641217,,,r,0.000133352,r,0.000133352,t,0.000503894,,1.34E-04,5.05E-04,6.39E-04,6.42E-04,,p,6.39E-04,r,0.000133352,r,0.000133352,t,0.000503894
1.62E-06,0.000454016,0.000179849,0.000571716,,,r,0.000179849,r,0.000179849,t,0.000454016,,1.78E-04,4.52E-04,6.31E-04,5.70E-04,,p,6.31E-04,r,0.000179849,r,0.000179849,t,0.000454016
-5.39E-07,0.000451762,0.000162984,0.000646163,,,r,0.000162984,r,0.000162984,t,0.000451762,,1.64E-04,4.52E-04,6.16E-04,6.47E-04,,p,6.16E-04,r,0.000162984,r,0.000162984,t,0.000451762
8.29E-07,0.000447766,0.000152476,0.00071147,,,r,0.000152476,r,0.000152476,t,0.000447766,,1.52E-04,4.47E-04,5.99E-04,7.11E-04,,p,5.99E-04,r,0.000152476,r,0.000152476,t,0.000447766
-1.79E-06,0.000585677,0.000159199,0.000580512,,,r,0.000159199,r,0.000159199,t,0.000585677,,1.61E-04,5.87E-04,7.48E-04,5.82E-04,,p,7.48E-04,r,0.000159199,r,0.000159199,t,0.000585677
2.05E-07,0.000446399,0.000162853,0.000704203,,,r,0.000162853,r,0.000162853,t,0.000446399,,1.63E-04,4.46E-04,6.09E-04,7.04E-04,,p,6.09E-04,r,0.000162853,r,0.000162853,t,0.000446399
-2.69E-06,0.000521877,0.000136704,0.000714025,,,r,0.000136704,r,0.000136704,t,0.000521877,,1.39E-04,5.25E-04,6.64E-04,7.17E-04,,p,6.64E-04,r,0.000136704,r,0.000136704,t,0.000521877
1.46E-07,0.00051356,0.00013947,0.000619573,,,r,0.00013947,r,0.00013947,t,0.00051356,,1.39E-04,5.13E-04,6.53E-04,6.19E-04,,p,6.53E-04,r,0.00013947,r,0.00013947,t,0.00051356
-1.34E-06,0.0005484,0.000157299,0.000638753,,,r,0.000157299,r,0.000157299,t,0.0005484,,1.59E-04,5.50E-04,7.08E-04,6.40E-04,,p,7.08E-04,r,0.000157299,r,0.000157299,t,0.0005484
1.07E-06,0.000490839,0.000181027,0.000651377,,,r,0.000181027,r,0.000181027,t,0.000490839,,1.80E-04,4.90E-04,6.70E-04,6.50E-04,,p,6.70E-04,r,0.000181027,r,0.000181027,t,0.000490839
-1.20E-06,0.000517391,0.00011609,0.000541568,,,r,0.00011609,r,0.00011609,t,0.000517391,,1.17E-04,5.19E-04,6.36E-04,5.43E-04,,p,6.36E-04,r,0.00011609,r,0.00011609,t,0.000517391
-1.50E-07,0.000528051,0.000138927,0.000640887,,,r,0.000138927,r,0.000138927,t,0.000528051,,1.39E-04,5.28E-04,6.67E-04,6.41E-04,,p,6.67E-04,r,0.000138927,r,0.000138927,t,0.000528051
4.29E-07,0.000471811,0.000168503,0.000579662,,,r,0.000168503,r,0.000168503,t,0.000471811,,1.68E-04,4.71E-04,6.39E-04,5.79E-04,,p,6.39E-04,r,0.000168503,r,0.000168503,t,0.000471811
3.03E-07,0.00057974,0.000155046,0.000622647,,,r,0.000155046,r,0.000155046,t,0.00057974,,1.55E-04,5.79E-04,7.34E-04,6.22E-04,,p,7.34E-04,r,0.000155046,r,0.000155046,t,0.00057974
3.32E-07,0.000486945,0.000137117,0.000642031,,,r,0.000137117,r,0.000137117,t,0.000486945,,1.37E-04,4.87E-04,6.23E-04,6.42E-04,,p,6.23E-04,r,0.000137117,r,0.000137117,t,0.000486945
1.99E-06,0.000526076,0.00016496,0.000686537,,,r,0.00016496,r,0.00016496,t,0.000526076,,1.63E-04,5.24E-04,6.87E-04,6.85E-04,,p,6.87E-04,r,0.00016496,r,0.00016496,t,0.000526076
-8.79E-07,0.000505663,0.000179686,0.000551174,,,r,0.000179686,r,0.000179686,t,0.000505663,,1.81E-04,5.07E-04,6.87E-04,5.52E-04,,p,6.87E-04,r,0.000179686,r,0.000179686,t,0.000505663
-1.56E-06,0.000493751,0.000127684,0.000538113,,,r,0.000127684,r,0.000127684,t,0.000493751,,1.29E-04,4.95E-04,6.25E-04,5.40E-04,,p,6.25E-04,r,0.000127684,r,0.000127684,t,0.000493751
-4.04E-08,0.000474654,0.000173393,0.000693273,,,r,0.000173393,r,0.000173393,t,0.000474654,,1.73E-04,4.75E-04,6.48E-04,6.93E-04,,p,6.48E-04,r,0.000173393,r,0.000173393,t,0.000474654
5.72E-07,0.000491572,0.000179466,0.00072586,,,r,0.000179466,r,0.000179466,t,0.000491572,,1.79E-04,4.91E-04,6.70E-04,7.25E-04,,p,6.70E-04,r,0.000179466,r,0.000179466,t,0.000491572
5.75E-07,0.000567129,0.000144756,0.000648836,,,r,0.000144756,r,0.000144756,t,0.000567129,,1.44E-04,5.67E-04,7.11E-04,6.48E-04,,p,7.11E-04,r,0.000144756,r,0.000144756,t,0.000567129
-6.25E-07,0.000505528,0.000142787,0.00066536,,,r,0.000142787,r,0.000142787,t,0.000505528,,1.43E-04,5.06E-04,6.50E-04,6.66E-04,,p,6.50E-04,r,0.000142787,r,0.000142787,t,0.000505528
-6.77E-07,0.000508406,0.000134861,0.000641421,,,r,0.000134861,r,0.000134861,t,0.000508406,,1.36E-04,5.09E-04,6.45E-04,6.42E-04,,p,6.45E-04,r,0.000134861,r,0.000134861,t,0.000508406
2.92E-08,0.00053003,0.000157841,0.000584082,,,r,0.000157841,r,0.000157841,t,0.00053003,,1.58E-04,5.30E-04,6.88E-04,5.84E-04,,p,6.88E-04,r,0.000157841,r,0.000157841,t,0.00053003
8.09E-09,0.000501412,0.000165221,0.000619674,,,r,0.000165221,r,0.000165221,t,0.000501412,,1.65E-04,5.01E-04,6.67E-04,6.20E-04,,p,6.67E-04,r,0.000165221,r,0.000165221,t,0.000501412
-2.12E-06,0.000521825,0.000144571,0.000529455,,,r,0.000144571,r,0.000144571,t,0.000521825,,1.47E-04,5.24E-04,6.71E-04,5.32E-04,,p,6.71E-04,r,0.000144571,r,0.000144571,t,0.000521825
-1.08E-06,0.000402254,0.000155573,0.000626294,,,r,0.000155573,r,0.000155573,t,0.000402254,,1.57E-04,4.03E-04,5.60E-04,6.27E-04,,p,5.60E-04,r,0.000155573,r,0.000155573,t,0.000402254
9.04E-07,0.000595274,0.000154247,0.000550112,,,r,0.000154247,r,0.000154247,t,0.000595274,,1.53E-04,5.94E-04,7.48E-04,5.49E-04,,p,7.48E-04,r,0.000154247,r,0.000154247,t,0.000595274
-2.13E-06,0.000523448,0.000155667,0.00063365,,,r,0.000155667,r,0.000155667,t,0.000523448,,1.58E-04,5.26E-04,6.83E-04,6.36E-04,,p,6.83E-04,r,0.000155667,r,0.000155667,t,0.000523448
2.06E-06,0.00049334,0.000131651,0.000687156,,,r,0.000131651,r,0.000131651,t,0.00049334,,1.30E-04,4.91E-04,6.21E-04,6.85E-04,,p,6.21E-04,r,0.000131651,r,0.000131651,t,0.00049334
